order_id,customer_id,order_date,product_category,order_value,customer_age,customer_region
2656,679,2025-09-10,Beauty,14.56,35.0,East
2657,70,2024-12-28,Beauty,20.72,25.0,North
2658,325,2024-10-17,Beauty,12.45,26.0,West
2659,807,2025-03-28,Grocery,6.87,28.0,Central
2660,193,2025-04-03,Electronics,44.53,33.0,South
2661,522,2025-04-09,Clothing,11.73,45.0,Central
2662,930,2025-06-23,Sports,35.72,28.0,South
2663,180,2025-07-21,Home,34.39,46.0,East
2664,596,2025-04-05,Sports,13.96,36.0,West
2665,258,2025-01-07,Grocery,13.7,38.0,North
2666,644,2025-07-26,Electronics,25.31,31.0,East
2667,289,2025-05-05,Beauty,6.9,31.0,North
2668,1159,2025-06-26,Clothing,14.04,25.0,West
2669,93,2025-10-03,Home,23.39,38.0,East
2670,1157,2025-10-01,Electronics,54.93,45.0,Central
2671,951,2026-01-23,Sports,24.17,34.0,South
2672,1027,2025-07-12,Grocery,20.78,42.0,Central
2673,1022,2025-02-15,Sports,12.26,44.0,North
2674,226,2025-03-01,Clothing,16.02,29.0,West
2675,1118,2024-09-20,Electronics,107.74,26.0,South
2676,714,2026-02-13,Electronics,12.61,32.0,North
2677,1155,2025-01-20,Clothing,15.31,39.0,North
2678,1054,2025-01-01,Sports,11.62,28.0,West
2679,696,2025-07-14,Sports,19.65,54.0,South
2680,450,2025-10-05,Sports,17.02,27.0,East
2681,141,2025-08-26,Sports,31.71,28.0,Central
2682,122,2025-03-03,Home,28.1,46.0,South
2683,468,2024-11-26,Electronics,18.35,34.0,North
2684,974,2025-03-24,Beauty,12.7,30.0,North
2685,607,2025-06-02,Grocery,12.05,18.0,North
2686,579,2025-03-19,Beauty,28.17,31.0,East
2687,294,2026-01-27,Electronics,172.94,26.0,West
2688,678,2025-04-12,Home,36.74,37.0,South
2689,766,2026-02-12,Clothing,10.94,41.0,North
2690,1179,2024-10-05,Clothing,18.99,35.0,West
2691,876,2024-11-11,Grocery,13.43,21.0,South
2692,729,2025-06-05,Clothing,14.71,40.0,East
2693,1093,2025-08-16,Clothing,26.63,36.0,Central
2694,510,2025-02-04,Grocery,3.08,42.0,South
2695,1122,2025-03-27,Grocery,16.79,47.0,East
2696,444,2025-02-19,Electronics,30.18,43.0,Central
2697,154,2025-06-01,Clothing,18.81,47.0,West
2698,502,2025-10-30,Beauty,43.56,23.0,West
2699,155,2026-01-26,Grocery,5.65,34.0,West
2700,143,2025-10-05,Electronics,47.31,25.0,East
2701,1058,2025-05-25,Grocery,19.4,31.0,East
2702,954,2025-07-21,Electronics,44.49,23.0,West
2703,266,2025-06-06,Electronics,15.25,25.0,West
2704,1006,2025-10-08,Home,54.19,34.0,West
2705,83,2024-10-16,Clothing,17.69,43.0,South
2706,342,2025-08-20,Electronics,29.27,43.0,Central
2707,848,2024-12-05,Grocery,10.0,48.0,South
2708,365,2025-08-07,Electronics,31.94,39.0,North
2709,877,2025-07-10,Clothing,9.83,18.0,South
2710,1050,2025-04-14,Home,26.61,18.0,South
2711,80,2025-10-15,Clothing,14.04,45.0,West
2712,29,2025-11-08,Beauty,27.04,38.0,South
2713,1129,2025-08-14,Clothing,27.4,32.0,West
2714,625,2024-12-27,Grocery,31.96,35.0,East
2715,608,2025-12-18,Clothing,17.69,40.0,North
2716,557,2025-07-13,Grocery,7.44,35.0,South
2717,521,2025-03-09,Electronics,16.63,38.0,East
2718,829,2025-02-18,Beauty,67.4,33.0,West
2719,696,2025-07-15,Beauty,26.89,54.0,South
2720,197,2026-01-22,Clothing,13.26,48.0,South
2721,752,2026-02-26,Grocery,33.28,45.0,South
2722,802,2025-06-26,Beauty,40.79,21.0,North
2723,137,2024-12-24,Grocery,5.36,46.0,North
2724,453,2026-02-19,Clothing,12.78,34.0,Central
2725,949,2024-11-12,Beauty,16.7,46.0,North
2726,743,2025-03-07,Clothing,10.57,36.0,North
2727,164,2026-03-02,Grocery,11.37,43.0,Central
2728,49,2025-09-02,Clothing,30.79,32.0,West
2729,698,2025-11-07,Home,10.57,18.0,East
2730,555,2024-10-10,Grocery,14.37,50.0,West
2731,1154,2025-05-11,Home,48.59,28.0,Central
2732,627,2025-09-12,Clothing,25.54,33.0,North
2733,1118,2025-10-07,Clothing,19.19,,South
2734,258,2025-05-06,Grocery,8.07,38.0,Central
2735,537,2026-03-04,Beauty,29.76,33.0,West
2736,168,2025-10-19,Clothing,9.91,23.0,Central
2737,690,2025-12-07,Home,27.88,22.0,South
2738,227,2025-04-06,Clothing,20.4,42.0,Central
2739,591,2025-03-10,Grocery,23.68,36.0,South
2740,413,2025-06-27,Clothing,14.16,26.0,West
2741,223,2025-12-21,Electronics,29.8,33.0,Central
2742,117,2025-08-18,Electronics,19.07,22.0,North
2743,615,2024-12-06,Beauty,23.5,36.0,South
2744,1137,2025-11-17,Sports,17.13,18.0,East
2745,239,2025-12-08,Beauty,10.78,30.0,Central
2746,486,2026-01-05,Electronics,25.36,22.0,North
2747,270,2024-12-20,Electronics,55.45,27.0,Central
2748,971,2026-01-01,Home,12.44,48.0,South
2749,498,2025-04-26,Clothing,10.93,50.0,East
2750,1170,2024-09-13,Beauty,30.95,26.0,South
2751,295,2025-03-25,Beauty,16.36,33.0,Central
2752,97,2025-07-27,Clothing,35.63,27.0,North
2753,700,2025-11-15,Sports,17.81,18.0,East
2754,783,2026-03-05,Beauty,18.06,25.0,North
2755,1189,2025-12-12,Clothing,22.06,35.0,Central
2756,1046,2024-10-08,Sports,50.79,27.0,West
2757,1062,2025-12-19,Grocery,26.38,34.0,South
2758,762,2026-02-24,Grocery,24.07,48.0,South
2759,432,2024-12-21,Clothing,13.77,33.0,South
2760,515,2025-07-23,Electronics,22.22,41.0,East
2761,161,2025-08-26,Clothing,31.71,24.0,Central
2762,518,2025-02-12,Sports,50.47,37.0,East
2763,438,2025-05-28,Clothing,40.35,34.0,East
2764,44,2024-10-29,Clothing,20.24,37.0,West
2765,246,2025-06-27,Home,37.3,18.0,East
2766,642,2025-02-15,Grocery,18.85,28.0,North
2767,444,2024-11-17,Home,26.36,43.0,North
2768,1193,2025-06-29,Clothing,22.54,37.0,South
2769,575,2025-10-04,Sports,23.43,34.0,West
2770,1151,2024-09-26,Home,15.02,40.0,North
2771,793,2025-11-04,Grocery,7.98,38.0,East
2772,49,2026-02-13,Grocery,7.91,,South
2773,245,2025-04-28,Grocery,4.62,43.0,West
2774,847,2024-09-20,Sports,24.07,42.0,North
2775,655,2026-01-19,Home,23.52,37.0,East
2776,363,2024-12-03,Clothing,31.73,44.0,North
2777,627,2024-12-13,Grocery,25.68,33.0,South
2778,1084,2024-10-21,Beauty,40.01,25.0,North
2779,467,2025-07-22,Grocery,28.23,18.0,East
2780,55,2025-10-20,Home,15.3,53.0,West
2781,374,2025-06-03,Beauty,7.66,51.0,North
2782,1124,2025-12-20,Clothing,35.11,57.0,West
2783,915,2024-12-06,Electronics,92.06,41.0,East
2784,1005,2025-03-13,Grocery,30.65,43.0,East
2785,1094,2025-06-19,Clothing,26.87,32.0,East
2786,142,2025-06-01,Sports,6.67,18.0,South
2787,340,2025-02-15,Home,30.01,38.0,West
2788,72,2025-05-28,Beauty,25.23,36.0,West
2789,6,2024-12-08,Electronics,85.15,24.0,West
2790,1002,2024-10-23,Grocery,28.42,28.0,South
2791,1125,2024-10-10,Home,41.6,42.0,
2792,187,2025-04-06,Electronics,28.24,29.0,North
2793,867,2025-01-30,Grocery,6.5,61.0,East
2794,642,2025-09-20,Clothing,27.67,28.0,North
2795,84,2026-02-14,Home,14.98,43.0,North
2796,1099,2025-08-02,Home,58.41,33.0,West
2797,1046,2024-11-21,Grocery,4.33,27.0,Central
2798,681,2025-12-24,Beauty,25.4,18.0,North
2799,850,2025-05-16,Clothing,24.33,49.0,East
2800,477,2025-11-23,Clothing,17.74,,West
2801,952,2025-07-18,Grocery,6.92,20.0,Central
2802,535,2025-12-19,Beauty,5.25,34.0,West
2803,1188,2025-02-03,Clothing,14.6,29.0,North
2804,76,2024-12-24,Electronics,29.51,48.0,North
2805,207,2025-01-21,Grocery,23.48,35.0,West
2806,1163,2025-02-19,Home,15.07,18.0,
2807,347,2025-10-31,Beauty,23.72,28.0,Central
2808,373,2025-05-24,Clothing,9.25,46.0,Central
2809,950,2026-01-09,Sports,29.47,27.0,Central
2810,228,2025-08-16,Grocery,3.15,43.0,South
2811,617,2025-06-06,Grocery,42.37,37.0,West
2812,344,2025-03-11,Electronics,36.91,35.0,West
2813,238,2026-01-13,Home,4.51,27.0,North
2814,1158,2024-12-23,Clothing,13.06,25.0,South
2815,240,2025-07-02,Electronics,23.75,42.0,South
2816,114,2024-11-16,Clothing,13.55,30.0,South
2817,809,2025-05-26,Electronics,32.28,49.0,Central
2818,1041,2025-05-15,Home,16.2,27.0,Central
2819,153,2025-02-26,Sports,13.54,39.0,South
2820,850,2024-12-19,Electronics,20.04,49.0,East
2821,649,2025-12-11,Home,39.46,22.0,North
2822,997,2025-06-03,Electronics,82.59,18.0,South
2823,153,2026-02-18,Clothing,17.24,39.0,North
2824,1172,2025-06-23,Clothing,19.87,31.0,West
2825,743,2024-12-22,Sports,11.24,36.0,West
2826,1011,2024-11-24,Grocery,12.58,24.0,Central
2827,435,2025-10-04,Beauty,20.75,36.0,Central
2828,1133,2025-08-10,Grocery,10.56,18.0,North
2829,752,2025-05-13,Beauty,22.93,45.0,West
2830,153,2025-08-05,Grocery,14.5,39.0,North
2831,1108,2025-11-30,Sports,11.74,54.0,South
2832,955,2025-09-23,Home,49.31,23.0,East
2833,361,2025-07-31,Grocery,10.64,28.0,North
2834,655,2025-05-30,Home,65.87,37.0,North
2835,466,2024-10-25,Home,31.02,26.0,South
2836,653,2025-05-16,Clothing,65.53,31.0,North
2837,1159,2025-08-09,Clothing,40.66,25.0,Central
2838,1079,2025-03-15,Home,27.62,47.0,South
2839,259,2025-01-13,Home,15.62,24.0,East
2840,1167,2025-07-17,Clothing,13.18,45.0,Central
2841,526,2025-06-15,Beauty,24.89,29.0,East
2842,846,2025-11-09,Clothing,21.89,33.0,East
2843,918,2024-11-25,Grocery,8.46,40.0,Central
2844,580,2024-11-23,Electronics,66.22,29.0,South
2845,548,2025-12-02,Grocery,12.33,48.0,North
2846,548,2025-09-01,Clothing,33.23,48.0,East
2847,1036,2025-10-11,Electronics,22.37,24.0,East
2848,464,2024-10-24,Clothing,36.59,42.0,West
2849,336,2026-01-30,Grocery,16.28,21.0,North
2850,434,2025-11-15,Home,49.45,45.0,West
2851,234,2025-09-17,Electronics,72.21,20.0,West
2852,470,2025-05-08,Beauty,17.18,42.0,Central
2853,137,2025-10-23,Electronics,36.38,46.0,North
2854,108,2025-05-21,Electronics,117.09,57.0,South
2855,869,2025-01-27,Clothing,16.87,34.0,Central
2856,93,2024-12-14,Beauty,28.32,38.0,West
2857,682,2026-01-12,Grocery,9.59,31.0,North
2858,936,2025-12-22,Grocery,3.94,30.0,North
2859,870,2026-01-14,Beauty,8.66,25.0,West
2860,536,2024-10-31,Home,30.75,43.0,East
2861,233,2025-03-19,Home,36.71,43.0,East
2862,1117,2025-05-24,Grocery,15.41,39.0,Central
2863,1003,2025-01-03,Grocery,23.97,28.0,South
2864,735,2025-04-24,Electronics,50.8,30.0,North
2865,105,2025-10-30,Home,15.14,23.0,West
2866,43,2025-06-04,Electronics,57.38,45.0,Central
2867,379,2025-02-20,Grocery,13.34,,South
2868,190,2026-02-15,Grocery,8.53,34.0,West
2869,1033,2025-04-13,Electronics,53.34,27.0,North
2870,247,2025-06-11,Home,25.28,45.0,North
2871,340,2026-01-28,Grocery,8.38,38.0,Central
2872,1171,2025-10-15,Grocery,10.83,25.0,North
2873,982,2025-07-07,Clothing,46.91,45.0,North
2874,263,2025-09-02,Grocery,27.6,23.0,West
2875,461,2025-10-01,Electronics,44.97,37.0,South
2876,619,2025-03-21,Grocery,12.47,47.0,South
2877,798,2025-07-31,Home,10.2,33.0,West
2878,1124,2025-06-11,Beauty,50.72,57.0,North
2879,1046,2024-12-30,Sports,41.15,27.0,West
2880,1173,2026-01-15,Sports,34.69,39.0,South
2881,49,2025-08-24,Clothing,5.13,32.0,North
2882,284,2026-01-26,Grocery,12.35,38.0,West
2883,676,2024-10-22,Clothing,18.61,36.0,South
2884,59,2025-11-26,Home,36.31,35.0,Central
2885,427,2024-12-19,Grocery,9.19,46.0,Central
2886,185,2025-11-23,Clothing,17.48,49.0,Central
2887,1120,2025-09-13,Clothing,29.13,47.0,South
2888,76,2025-04-12,Grocery,7.58,48.0,South
2889,179,2024-12-13,Home,17.08,47.0,Central
2890,235,2025-11-30,Home,27.07,25.0,East
2891,179,2025-11-11,Electronics,89.68,47.0,West
2892,683,2024-11-15,Sports,35.89,40.0,Central
2893,438,2025-09-14,Grocery,22.98,34.0,South
2894,1095,2025-11-13,Grocery,12.52,25.0,North
2895,313,2025-01-29,Clothing,49.26,25.0,West
2896,645,2026-01-16,Home,8.48,31.0,East
2897,793,2024-11-23,Electronics,135.16,38.0,South
2898,752,2024-11-19,Grocery,43.83,45.0,
2899,956,2024-11-29,Sports,29.06,33.0,West
2900,243,2025-09-28,Clothing,33.09,31.0,South
2901,609,2026-01-04,Clothing,19.63,43.0,South
2902,961,2025-07-20,Home,21.25,31.0,West
2903,1036,2025-09-07,Sports,15.31,24.0,West
2904,742,2024-10-05,Home,23.4,33.0,Central
2905,783,2025-03-30,Sports,30.84,25.0,North
2906,1037,2024-10-13,Grocery,15.5,42.0,Central
2907,750,2025-01-25,Home,79.38,35.0,West
2908,1139,2025-02-13,Beauty,19.2,33.0,West
2909,154,2026-01-05,Electronics,16.44,47.0,South
2910,418,2026-01-28,Clothing,53.87,45.0,North
2911,135,2026-02-09,Sports,10.62,24.0,East
2912,109,2025-04-20,Grocery,8.62,24.0,South
2913,567,2025-11-18,Clothing,23.64,29.0,South
2914,272,2024-09-18,Beauty,23.22,37.0,Central
2915,489,2025-12-25,Sports,9.28,30.0,North
2916,526,2024-10-11,Sports,14.12,29.0,Central
2917,746,2025-03-11,Beauty,7.43,47.0,East
2918,1135,2026-01-08,Grocery,17.5,27.0,Central
2919,1020,2026-02-03,Sports,44.94,38.0,South
2920,454,2025-08-05,Clothing,9.65,27.0,West
2921,391,2025-09-04,Home,43.8,37.0,East
2922,925,2025-09-17,Clothing,35.11,37.0,Central
2923,149,2025-05-25,Beauty,12.17,27.0,North
2924,649,2025-12-26,Electronics,12.23,,South
2925,508,2025-12-27,Beauty,9.51,33.0,Central
2926,220,2025-02-24,Grocery,8.43,38.0,North
2927,740,2024-09-18,Grocery,30.39,45.0,West
2928,385,2025-10-10,Clothing,18.71,32.0,North
2929,223,2024-10-19,Grocery,6.59,33.0,North
2930,784,2025-09-01,Home,26.34,27.0,East
2931,210,2025-09-06,Clothing,9.23,31.0,East
2932,808,2026-01-17,Electronics,54.69,23.0,East
2933,195,2025-07-21,Grocery,6.7,23.0,East
2934,522,2025-06-11,Grocery,7.31,45.0,
2935,970,2025-03-13,Home,30.19,30.0,Central
2936,275,2025-12-11,Clothing,57.41,45.0,South
2937,922,2025-11-25,Grocery,45.05,24.0,South
2938,867,2025-07-16,Grocery,6.46,61.0,South
2939,1084,2026-01-28,Grocery,8.43,25.0,West
2940,203,2025-12-19,Home,32.84,35.0,South
2941,859,2025-04-01,Grocery,24.3,38.0,West
2942,1125,2024-10-07,Clothing,5.48,42.0,East
2943,916,2025-05-01,Home,25.4,45.0,West
2944,226,2025-12-18,Electronics,29.99,29.0,Central
2945,987,2024-09-17,Electronics,12.66,37.0,East
2946,129,2025-05-29,Clothing,9.0,29.0,East
2947,707,2025-02-12,Sports,15.72,43.0,South
2948,598,2025-11-20,Clothing,20.81,52.0,East
2949,638,2025-04-28,Clothing,36.78,18.0,South
2950,624,2026-01-24,Sports,27.33,18.0,Central
2951,38,2025-04-03,Home,42.56,38.0,South
2952,610,2025-11-17,Home,24.49,49.0,North
2953,1125,2024-10-31,Beauty,11.84,42.0,South
2954,525,2026-02-05,Grocery,10.79,35.0,East
2955,333,2025-03-19,Beauty,27.44,18.0,Central
2956,1194,2025-12-21,Home,44.78,21.0,South
2957,119,2025-02-28,Clothing,18.38,36.0,South
2958,584,2025-06-13,Clothing,11.5,32.0,East
2959,616,2024-09-30,Grocery,14.74,35.0,Central
2960,574,2025-03-20,Sports,29.43,28.0,Central
2961,1107,2025-08-18,Grocery,25.25,47.0,North
2962,507,2026-01-18,Clothing,13.37,34.0,West
2963,1168,2025-04-19,Home,16.15,34.0,West
2964,81,2025-07-11,Home,37.94,40.0,West
2965,881,2026-02-06,Grocery,9.44,28.0,East
2966,712,2025-04-27,Beauty,13.8,40.0,West
2967,289,2025-11-13,Electronics,85.25,31.0,East
2968,274,2025-10-31,Beauty,7.94,44.0,South
2969,864,2026-03-02,Grocery,41.38,39.0,North
2970,766,2025-08-18,Grocery,8.34,41.0,South
2971,734,2025-11-09,Home,40.54,33.0,North
2972,62,2026-01-27,Grocery,11.29,22.0,South
2973,718,2025-07-15,Electronics,47.27,51.0,Central
2974,1178,2025-11-08,Grocery,10.29,22.0,Central
2975,21,2025-12-24,Beauty,30.22,48.0,North
2976,563,2025-06-27,Beauty,14.68,48.0,North
2977,594,2026-01-31,Beauty,12.82,32.0,West
2978,1077,2024-09-18,Sports,65.58,39.0,East
2979,340,2025-06-25,Sports,22.49,38.0,North
2980,571,2024-09-15,Clothing,13.39,39.0,Central
2981,861,2024-11-16,Clothing,8.21,41.0,South
2982,73,2024-09-24,Beauty,55.37,29.0,North
2983,962,2025-05-17,Sports,15.87,42.0,West
2984,987,2025-07-21,Sports,76.13,37.0,West
2985,864,2025-02-11,Beauty,22.96,39.0,South
2986,778,2026-01-22,Grocery,13.13,49.0,West
2987,898,2024-12-08,Sports,24.46,34.0,Central
2988,939,2025-09-13,Sports,83.5,47.0,North
2989,1085,2026-03-02,Home,6.47,31.0,West
2990,514,2025-10-29,Beauty,20.56,41.0,South
2991,548,2025-10-27,Electronics,34.26,48.0,East
2992,766,2026-02-27,Sports,19.44,41.0,East
2993,232,2025-03-10,Grocery,13.18,18.0,
2994,1028,2026-01-14,Beauty,15.41,40.0,North
2995,925,2024-12-04,Grocery,13.49,37.0,Central
2996,758,2025-07-05,Clothing,19.8,33.0,South
2997,362,2025-02-12,Grocery,5.48,44.0,Central
2998,418,2025-09-04,Electronics,50.5,45.0,South
2999,522,2025-12-25,Grocery,18.52,45.0,Central
3000,796,2025-11-29,Sports,15.96,32.0,East
3001,934,2025-03-23,Electronics,123.21,43.0,South
3002,807,2025-02-13,Beauty,40.29,28.0,West
3003,1116,2025-10-13,Clothing,33.33,22.0,West
3004,1153,2025-08-26,Grocery,19.85,24.0,East
3005,846,2024-10-12,Beauty,18.41,33.0,East
3006,446,2024-12-01,Home,47.81,44.0,East
3007,719,2025-07-26,Electronics,103.09,29.0,East
3008,511,2025-10-27,Beauty,29.35,38.0,East
3009,755,2025-09-25,Beauty,12.84,41.0,West
3010,975,2025-05-20,Electronics,39.23,56.0,South
3011,444,2025-05-04,Sports,31.17,43.0,East
3012,607,2025-11-27,Home,39.84,18.0,West
3013,55,2026-01-30,Home,23.01,53.0,Central
3014,884,2025-06-12,Clothing,14.3,28.0,South
3015,588,2024-12-31,Grocery,31.18,26.0,South
3016,552,2025-12-14,Grocery,6.33,21.0,North
3017,639,2025-07-29,Beauty,10.28,39.0,West
3018,259,2025-12-09,Home,10.87,24.0,East
3019,718,2025-10-27,Clothing,11.4,51.0,South
3020,895,2025-04-10,Home,50.94,18.0,South
3021,420,2025-10-03,Grocery,25.99,24.0,Central
3022,158,2025-10-15,Clothing,19.21,18.0,East
3023,465,2024-09-15,Sports,29.76,50.0,West
3024,239,2025-12-03,Clothing,19.96,30.0,North
3025,449,2025-11-24,Grocery,5.89,30.0,North
3026,753,2024-10-20,Electronics,152.02,45.0,North
3027,137,2025-05-13,Clothing,45.83,46.0,South
3028,897,2026-02-11,Home,29.81,38.0,East
3029,270,2025-07-20,Sports,13.22,27.0,South
3030,1074,2025-05-05,Electronics,35.1,,South
3031,879,2025-10-21,Electronics,26.51,26.0,North
3032,328,2025-05-14,Clothing,21.3,20.0,South
3033,676,2025-03-21,Electronics,48.38,36.0,North
3034,133,2025-10-22,Clothing,16.37,29.0,North
3035,120,2024-12-23,Grocery,5.04,46.0,North
3036,1148,2025-07-05,Beauty,64.97,44.0,West
3037,963,2024-10-02,Clothing,23.16,29.0,Central
3038,186,2026-01-18,Electronics,52.83,27.0,West
3039,340,2025-09-12,Grocery,9.35,38.0,North
3040,238,2025-02-10,Beauty,7.08,27.0,Central
3041,475,2024-11-08,Grocery,11.46,19.0,Central
3042,350,2025-11-07,Clothing,16.54,28.0,East
3043,394,2024-09-23,Beauty,27.67,18.0,North
3044,636,2025-11-22,Electronics,69.19,41.0,West
3045,227,2025-07-25,Sports,34.96,42.0,Central
3046,1060,2025-09-17,Grocery,21.8,36.0,West
3047,874,2025-07-20,Home,71.13,27.0,West
3048,913,2024-11-04,Sports,27.92,34.0,West
3049,204,2025-02-04,Electronics,77.69,18.0,Central
3050,850,2024-12-31,Home,32.42,49.0,North
3051,1004,2025-10-20,Clothing,6.42,21.0,North
3052,211,2024-10-11,Beauty,16.48,34.0,Central
3053,902,2025-07-14,Sports,13.13,27.0,North
3054,430,2025-03-19,Home,27.69,30.0,South
3055,946,2025-02-23,Sports,13.75,31.0,South
3056,575,2025-03-14,Electronics,57.77,34.0,South
3057,963,2025-04-16,Electronics,72.37,29.0,North
3058,177,2025-06-20,Clothing,41.35,29.0,East
3059,467,2025-03-22,Home,63.68,18.0,East
3060,329,2024-11-03,Beauty,6.61,27.0,East
3061,299,2025-08-08,Home,11.74,44.0,South
3062,370,2025-06-04,Grocery,69.82,20.0,Central
3063,459,2025-11-29,Electronics,73.62,32.0,East
3064,153,2025-08-27,Beauty,20.68,39.0,Central
3065,849,2025-01-14,Sports,22.52,18.0,South
3066,661,2025-03-26,Grocery,11.65,46.0,North
3067,996,2025-11-12,Grocery,3.78,31.0,West
3068,847,2025-05-16,Clothing,12.64,42.0,Central
3069,179,2024-12-23,Grocery,11.27,47.0,North
3070,84,2025-12-30,Sports,14.38,43.0,West
3071,508,2026-02-01,Clothing,14.14,33.0,West
3072,578,2025-08-06,Electronics,186.49,32.0,North
3073,289,2025-03-17,Grocery,10.36,31.0,East
3074,939,2025-09-18,Clothing,23.73,47.0,South
3075,698,2024-12-18,Sports,25.55,18.0,North
3076,898,2024-12-04,Electronics,57.22,34.0,Central
3077,131,2025-05-23,Grocery,9.05,39.0,East
3078,979,2025-08-14,Grocery,25.47,28.0,West
3079,248,2026-02-12,Sports,28.83,,West
3080,538,2024-12-18,Sports,10.21,29.0,Central
3081,528,2024-11-08,Grocery,11.3,24.0,East
3082,985,2025-07-11,Home,21.74,25.0,East
3083,333,2025-06-01,Grocery,10.57,18.0,South
3084,289,2025-01-24,Electronics,54.53,31.0,West
3085,408,2025-02-24,Grocery,17.64,29.0,East
3086,433,2025-12-23,Beauty,24.65,21.0,West
3087,219,2025-03-08,Sports,27.08,45.0,South
3088,212,2024-10-23,Grocery,12.69,34.0,North
3089,278,2025-01-25,Electronics,11.05,30.0,Central
3090,561,2025-06-20,Grocery,19.22,27.0,Central
3091,413,2025-05-28,Clothing,26.92,26.0,South
3092,471,2025-10-17,Grocery,6.67,47.0,West
3093,863,2025-03-15,Clothing,23.77,44.0,East
3094,290,2025-10-27,Sports,32.59,40.0,West
3095,1092,2025-09-03,Grocery,24.34,40.0,South
3096,903,2025-10-14,Beauty,24.55,18.0,East
3097,210,2025-09-06,Grocery,14.62,31.0,North
3098,377,2025-08-20,Electronics,70.9,35.0,North
3099,221,2026-01-21,Electronics,33.42,33.0,West
3100,328,2025-02-12,Sports,28.29,20.0,South
3101,439,2025-07-11,Grocery,8.3,50.0,North
3102,158,2024-10-10,Grocery,23.46,18.0,North
3103,18,2025-11-29,Home,9.18,53.0,East
3104,527,2025-03-10,Home,39.34,29.0,West
3105,842,2025-11-30,Home,24.36,36.0,South
3106,364,2025-05-15,Grocery,21.51,42.0,West
3107,1033,2025-06-14,Clothing,12.57,27.0,Central
3108,444,2025-07-07,Beauty,19.08,43.0,South
3109,1081,2025-03-18,Home,25.0,44.0,Central
3110,284,2024-12-14,Home,31.27,38.0,North
3111,648,2025-09-16,Clothing,10.71,46.0,East
3112,916,2024-12-03,Clothing,29.42,45.0,North
3113,71,2025-11-27,Sports,7.3,31.0,North
3114,1117,2025-09-29,Home,16.15,39.0,North
3115,438,2025-09-20,Grocery,4.72,34.0,North
3116,598,2024-10-08,Sports,36.32,52.0,Central
3117,755,2026-01-01,Electronics,51.07,41.0,East
3118,772,2025-08-05,Clothing,26.41,36.0,Central
3119,29,2025-07-20,Clothing,48.61,38.0,East
3120,1041,2024-12-29,Home,19.94,27.0,West
3121,749,2025-06-17,Clothing,28.96,48.0,North
3122,1199,2024-09-30,Electronics,41.79,49.0,East
3123,566,2025-01-31,Home,22.89,18.0,South
3124,737,2025-02-20,Grocery,26.39,40.0,Central
3125,530,2025-01-24,Sports,77.05,41.0,Central
3126,1068,2025-12-09,Clothing,15.5,35.0,North
3127,999,2025-07-07,Clothing,33.12,30.0,West
3128,1091,2025-04-24,Home,29.19,36.0,West
3129,606,2025-11-14,Home,29.4,32.0,East
3130,950,2026-01-01,Clothing,23.3,27.0,North
3131,431,2025-12-23,Home,19.74,52.0,West
3132,554,2025-01-04,Sports,2.57,35.0,West
3133,913,2025-03-17,Beauty,45.4,34.0,South
3134,98,2025-10-06,Beauty,11.92,56.0,East
3135,853,2025-02-01,Clothing,17.38,31.0,North
3136,19,2025-02-24,Clothing,17.6,32.0,Central
3137,697,2024-12-21,Electronics,25.1,27.0,North
3138,573,2024-10-31,Grocery,13.92,32.0,South
3139,563,2024-11-15,Beauty,17.6,48.0,South
3140,594,2025-11-29,Clothing,13.07,32.0,Central
3141,591,2025-01-15,Clothing,21.97,36.0,West
3142,489,2025-08-06,Clothing,19.69,30.0,North
3143,542,2025-08-01,Clothing,35.05,44.0,North
3144,682,2025-03-22,Clothing,8.99,31.0,West
3145,917,2025-04-15,Home,14.87,37.0,East
3146,663,2025-07-23,Electronics,62.07,41.0,North
3147,772,2024-09-13,Clothing,13.68,36.0,Central
3148,1004,2025-12-02,Grocery,7.01,21.0,North
3149,1188,2026-01-13,Beauty,12.69,29.0,East
3150,131,2026-02-19,Grocery,11.34,39.0,South
3151,856,2024-12-22,Electronics,37.9,32.0,West
3152,271,2025-07-30,Electronics,35.42,44.0,West
3153,237,2025-07-13,Electronics,21.67,28.0,South
3154,952,2025-03-21,Beauty,28.75,20.0,West
3155,83,2025-07-14,Home,53.41,43.0,Central
3156,1018,2025-05-01,Sports,7.02,32.0,Central
3157,925,2026-02-03,Beauty,7.12,37.0,East
3158,1194,2025-12-12,Grocery,22.0,21.0,East
3159,802,2024-10-19,Grocery,30.91,21.0,Central
3160,1048,2025-07-06,Clothing,5.6,32.0,North
3161,143,2025-12-06,Clothing,32.76,25.0,North
3162,1068,2025-08-19,Electronics,107.33,35.0,South
3163,193,2025-09-07,Grocery,7.18,33.0,Central
3164,378,2025-10-09,Grocery,31.09,45.0,North
3165,154,2025-09-29,Clothing,18.05,47.0,South
3166,482,2025-02-06,Home,29.11,33.0,West
3167,899,2026-01-08,Home,15.65,25.0,North
3168,322,2025-09-20,Sports,40.28,22.0,South
3169,987,2025-06-27,Grocery,19.88,37.0,East
3170,728,2025-05-19,Clothing,56.53,28.0,South
3171,755,2024-11-16,Sports,52.44,41.0,Central
3172,1127,2024-10-24,Home,23.97,35.0,North
3173,519,2025-09-27,Electronics,259.35,30.0,Central
3174,414,2025-05-19,Electronics,90.34,37.0,East
