order_id,customer_id,order_date,product_category,order_value,customer_age,customer_region
4141,872,2025-06-10,Clothing,25.03,31.0,East
4415,590,2025-06-10,Beauty,16.93,52.0,North
4522,838,2025-06-10,Home,29.15,18.0,South
4636,917,2025-06-10,Grocery,17.3,37.0,West
104,9,2025-06-11,Home,49.37,30.0,Central
1533,1120,2025-06-11,Home,10.46,47.0,North
1843,980,2025-06-11,Home,30.02,48.0,West
1980,954,2025-06-11,Home,16.11,23.0,Central
2114,1093,2025-06-11,Electronics,132.06,36.0,North
2553,261,2025-06-11,Clothing,41.3,35.0,West
3447,385,2025-06-11,Clothing,28.83,32.0,Central
4802,716,2025-06-11,Home,42.78,27.0,West
7,104,2025-06-12,Beauty,8.35,39.0,South
264,1111,2025-06-12,Beauty,20.28,30.0,South
347,1190,2025-06-12,Home,34.71,40.0,East
498,450,2025-06-12,Clothing,16.97,27.0,West
973,573,2025-06-12,Electronics,9.79,32.0,Central
1596,199,2025-06-12,Clothing,12.84,31.0,South
1807,11,2025-06-12,Electronics,21.73,37.0,West
2014,1107,2025-06-12,Home,23.69,47.0,North
2870,247,2025-06-12,Home,25.28,45.0,North
2878,1124,2025-06-12,Beauty,50.72,57.0,North
2934,522,2025-06-12,Grocery,7.31,45.0,West
3535,106,2025-06-12,Home,11.03,52.0,East
4184,1024,2025-06-12,Sports,186.63,41.0,South
193,729,2025-06-13,Grocery,12.25,40.0,South
389,1071,2025-06-13,Electronics,97.6,18.0,North
1112,280,2025-06-13,Clothing,17.07,21.0,East
1710,255,2025-06-13,Grocery,17.01,32.0,West
3014,884,2025-06-13,Clothing,14.3,28.0,South
3950,210,2025-06-13,Grocery,4.88,31.0,East
226,368,2025-06-14,Clothing,13.24,39.0,West
232,1028,2025-06-14,Sports,23.42,40.0,West
675,747,2025-06-14,Electronics,45.22,47.0,Central
2958,584,2025-06-14,Clothing,11.5,32.0,East
3380,475,2025-06-14,Clothing,18.3,19.0,Central
3709,591,2025-06-14,Grocery,44.63,36.0,Central
3895,731,2025-06-14,Clothing,11.11,32.0,North
3996,403,2025-06-14,Sports,28.6,21.0,South
4088,1115,2025-06-14,Beauty,28.78,50.0,North
330,666,2025-06-15,Clothing,15.56,34.0,Central
604,162,2025-06-15,Sports,21.57,39.0,West
775,1016,2025-06-15,Grocery,3.07,44.0,North
1366,22,2025-06-15,Clothing,25.56,39.0,Central
1588,94,2025-06-15,Sports,45.71,59.0,South
2552,386,2025-06-15,Home,29.79,41.0,South
2563,801,2025-06-15,Grocery,4.14,43.0,West
2595,367,2025-06-15,Home,26.91,37.0,West
3107,1033,2025-06-15,Clothing,12.57,27.0,Central
3303,722,2025-06-15,Grocery,16.33,44.0,Central
3821,152,2025-06-15,Clothing,17.79,32.0,Central
4582,1167,2025-06-15,Grocery,11.64,45.0,South
209,317,2025-06-16,Grocery,7.24,33.0,South
1508,576,2025-06-16,Grocery,7.25,29.0,North
2841,526,2025-06-16,Beauty,24.89,29.0,East
3219,1184,2025-06-16,Clothing,40.82,35.0,West
3369,509,2025-06-16,Clothing,23.61,28.0,West
3896,1116,2025-06-16,Grocery,5.85,22.0,West
4158,362,2025-06-16,Grocery,7.4,44.0,Central
4553,119,2025-06-16,Home,37.53,36.0,West
4987,1160,2025-06-16,Beauty,17.55,40.0,Central
1025,987,2025-06-17,Beauty,23.59,37.0,South
1103,1103,2025-06-17,Beauty,32.14,32.0,West
2368,212,2025-06-17,Beauty,60.21,34.0,South
379,456,2025-06-18,Grocery,26.6,37.0,East
1387,673,2025-06-18,Clothing,17.72,38.0,North
1590,36,2025-06-18,Electronics,36.71,34.0,South
1631,688,2025-06-18,Home,24.75,46.0,West
3121,749,2025-06-18,Clothing,28.96,48.0,North
3473,882,2025-06-18,Clothing,45.54,27.0,North
3718,301,2025-06-18,Grocery,12.48,18.0,South
4926,109,2025-06-18,Sports,13.69,24.0,West
1460,620,2025-06-19,Home,34.56,27.0,North
1554,743,2025-06-19,Grocery,8.93,36.0,North
2060,484,2025-06-19,Clothing,58.37,41.0,East
2061,1074,2025-06-19,Grocery,15.63,53.0,North
2176,916,2025-06-19,Grocery,10.19,45.0,South
2397,1136,2025-06-19,Clothing,14.91,26.0,South
3240,47,2025-06-19,Clothing,20.01,38.0,West
3368,346,2025-06-19,Beauty,31.9,31.0,South
4856,831,2025-06-19,Grocery,11.23,32.0,West
4869,1107,2025-06-19,Grocery,3.36,47.0,East
809,470,2025-06-20,Grocery,25.85,42.0,South
1311,630,2025-06-20,Grocery,45.02,49.0,East
1663,223,2025-06-20,Grocery,32.24,34.0,South
1765,691,2025-06-20,Clothing,36.95,35.0,Central
1937,448,2025-06-20,Sports,7.06,41.0,Central
2136,823,2025-06-20,Home,22.86,49.0,East
2785,1094,2025-06-20,Clothing,26.87,32.0,East
4508,706,2025-06-20,Grocery,9.8,26.0,North
1716,1055,2025-06-21,Beauty,31.95,54.0,Central
2094,238,2025-06-21,Beauty,9.57,27.0,South
2513,1156,2025-06-21,Grocery,7.64,37.0,South
3058,177,2025-06-21,Clothing,41.35,29.0,East
3090,561,2025-06-21,Grocery,19.22,27.0,Central
4068,506,2025-06-21,Electronics,51.9,30.0,West
4525,961,2025-06-21,Grocery,16.54,31.0,Central
4792,1190,2025-06-21,Grocery,2.34,40.0,West
1349,882,2025-06-22,Electronics,50.35,27.0,East
1598,871,2025-06-22,Clothing,17.51,32.0,East
1799,575,2025-06-22,Electronics,54.85,34.0,North
3256,227,2025-06-22,Grocery,8.71,42.0,North
3544,930,2025-06-22,Sports,16.48,28.0,South
3994,343,2025-06-22,Clothing,65.15,38.0,South
4396,615,2025-06-22,Home,11.44,36.0,South
4401,455,2025-06-22,Home,26.34,23.0,North
4596,52,2025-06-22,Electronics,33.05,22.0,West
133,109,2025-06-23,Grocery,8.62,24.0,East
631,885,2025-06-23,Clothing,33.28,29.0,North
1528,166,2025-06-23,Grocery,3.53,30.0,West
2325,897,2025-06-23,Home,29.22,38.0,South
2523,252,2025-06-23,Electronics,17.93,60.0,Central
3181,269,2025-06-23,Clothing,26.9,34.0,East
3486,33,2025-06-23,Beauty,9.53,25.0,Central
4103,229,2025-06-23,Electronics,54.88,52.0,Central
4235,311,2025-06-23,Grocery,13.13,29.0,North
4257,393,2025-06-23,Electronics,20.74,27.0,North
147,42,2025-06-24,Beauty,14.87,24.0,North
561,644,2025-06-24,Sports,14.3,31.0,South
857,294,2025-06-24,Electronics,152.78,26.0,West
1046,185,2025-06-24,Clothing,23.31,49.0,Central
1231,986,2025-06-24,Sports,38.83,21.0,North
1563,299,2025-06-24,Grocery,23.5,44.0,East
1603,992,2025-06-24,Clothing,13.48,49.0,South
2191,436,2025-06-24,Electronics,32.08,50.0,West
2440,80,2025-06-24,Sports,21.71,45.0,East
2475,126,2025-06-24,Clothing,10.42,38.0,East
2662,930,2025-06-24,Sports,35.72,28.0,South
2824,1172,2025-06-24,Clothing,19.87,31.0,West
3290,223,2025-06-24,Grocery,21.88,33.0,Central
3734,1120,2025-06-24,Electronics,40.79,47.0,West
3815,460,2025-06-24,Sports,7.25,30.0,East
4513,148,2025-06-24,Clothing,14.41,57.0,West
4850,1081,2025-06-24,Grocery,37.07,44.0,North
491,1120,2025-06-25,Clothing,35.49,47.0,South
992,659,2025-06-25,Home,27.97,31.0,West
1500,1010,2025-06-25,Electronics,42.97,32.0,South
1829,737,2025-06-25,Home,55.8,40.0,South
2066,611,2025-06-25,Beauty,18.79,27.0,East
2269,142,2025-06-25,Sports,59.12,18.0,North
3308,163,2025-06-25,Home,26.81,20.0,North
3668,218,2025-06-25,Home,15.11,32.0,Central
4107,124,2025-06-25,Grocery,11.76,30.0,West
4286,921,2025-06-25,Grocery,38.38,22.0,North
4609,1047,2025-06-25,Sports,16.75,25.0,West
4645,32,2025-06-25,Beauty,41.34,25.0,North
4785,1014,2025-06-25,Electronics,63.58,44.0,North
4895,579,2025-06-25,Electronics,19.6,31.0,East
348,1124,2025-06-26,Home,8.38,57.0,East
354,523,2025-06-26,Home,26.0,24.0,West
872,243,2025-06-26,Clothing,23.57,31.0,North
1617,954,2025-06-26,Clothing,34.55,23.0,South
1923,991,2025-06-26,Clothing,28.85,43.0,West
2092,392,2025-06-26,Electronics,52.04,18.0,South
2979,340,2025-06-26,Sports,22.49,38.0,North
3207,1200,2025-06-26,Clothing,31.43,40.0,South
3307,331,2025-06-26,Home,57.29,30.0,Central
3543,103,2025-06-26,Clothing,20.1,24.0,North
3602,733,2025-06-26,Grocery,10.63,42.0,North
3768,900,2025-06-26,Sports,34.71,22.0,South
4382,139,2025-06-26,Clothing,32.28,44.0,East
4996,255,2025-06-26,Clothing,29.43,32.0,Central
769,168,2025-06-27,Clothing,38.99,23.0,Central
942,485,2025-06-27,Electronics,33.85,48.0,Central
1061,925,2025-06-27,Home,38.47,37.0,East
2187,367,2025-06-27,Clothing,19.18,37.0,North
2549,565,2025-06-27,Grocery,8.53,51.0,North
2668,1159,2025-06-27,Clothing,14.04,25.0,West
2722,802,2025-06-27,Beauty,40.79,21.0,North
3465,432,2025-06-27,Home,33.78,33.0,West
4421,866,2025-06-27,Grocery,17.44,43.0,Central
340,1144,2025-06-28,Clothing,13.88,45.0,West
412,276,2025-06-28,Beauty,70.58,38.0,North
907,494,2025-06-28,Home,106.88,46.0,West
1005,154,2025-06-28,Grocery,41.07,47.0,West
1947,189,2025-06-28,Home,28.26,29.0,North
2740,413,2025-06-28,Clothing,14.16,26.0,West
2765,246,2025-06-28,Home,37.3,18.0,East
2976,563,2025-06-28,Beauty,14.68,48.0,North
3169,987,2025-06-28,Grocery,19.88,37.0,East
3441,1138,2025-06-28,Beauty,21.04,26.0,West
3810,728,2025-06-28,Beauty,7.14,28.0,Central
4228,736,2025-06-28,Beauty,23.39,50.0,South
4555,851,2025-06-28,Grocery,32.63,29.0,West
654,966,2025-06-29,Clothing,23.2,26.0,North
1190,9,2025-06-29,Home,46.88,30.0,South
1285,459,2025-06-29,Beauty,16.47,32.0,Central
1319,539,2025-06-29,Electronics,76.54,32.0,West
1455,687,2025-06-29,Home,73.37,48.0,West
3516,1167,2025-06-29,Electronics,44.01,45.0,Central
4824,1170,2025-06-29,Clothing,10.6,26.0,Central
4954,172,2025-06-29,Electronics,47.39,40.0,South
118,168,2025-06-30,Beauty,26.26,23.0,East
274,1151,2025-06-30,Beauty,28.02,40.0,South
713,874,2025-06-30,Sports,28.09,27.0,East
1175,11,2025-06-30,Clothing,31.96,37.0,East
1581,356,2025-06-30,Beauty,19.17,29.0,East
2019,864,2025-06-30,Grocery,4.05,39.0,East
2483,217,2025-06-30,Electronics,35.67,37.0,North
2510,147,2025-06-30,Electronics,47.99,44.0,West
2768,1193,2025-06-30,Clothing,22.54,37.0,South
4300,112,2025-06-30,Grocery,21.13,37.0,East
4714,587,2025-06-30,Beauty,60.18,38.0,North
22,445,2025-07-01,Beauty,8.87,29.0,South
213,947,2025-07-01,Sports,27.18,29.0,North
666,834,2025-07-01,Home,61.59,37.0,West
1113,232,2025-07-01,Clothing,50.65,18.0,North
3477,658,2025-07-01,Beauty,44.44,25.0,East
3487,409,2025-07-01,Sports,42.68,36.0,South
4099,953,2025-07-01,Electronics,26.04,35.0,Central
4423,917,2025-07-01,Electronics,32.26,37.0,East
4608,584,2025-07-01,Electronics,37.87,32.0,East
472,966,2025-07-02,Grocery,9.31,26.0,East
585,485,2025-07-02,Home,28.59,48.0,East
1094,472,2025-07-02,Home,24.22,18.0,South
2101,1096,2025-07-02,Clothing,67.62,43.0,North
3340,1041,2025-07-02,Home,24.71,27.0,North
4008,781,2025-07-02,Electronics,14.62,46.0,Central
137,724,2025-07-03,Grocery,14.71,34.0,West
720,720,2025-07-03,Grocery,6.79,18.0,East
744,325,2025-07-03,Beauty,10.26,26.0,Central
2815,240,2025-07-03,Electronics,23.75,42.0,South
3493,446,2025-07-03,Clothing,39.99,44.0,Central
3507,1005,2025-07-03,Electronics,17.14,43.0,North
3892,1111,2025-07-03,Home,18.08,30.0,Central
3962,1032,2025-07-03,Clothing,28.56,34.0,South
4011,424,2025-07-03,Clothing,46.29,25.0,Central
4617,352,2025-07-03,Grocery,9.99,45.0,South
206,320,2025-07-04,Grocery,11.95,34.0,East
830,35,2025-07-04,Beauty,10.0,50.0,East
3881,1038,2025-07-04,Home,18.9,39.0,West
579,1073,2025-07-05,Beauty,15.18,47.0,South
1248,558,2025-07-05,Sports,37.18,35.0,East
1758,731,2025-07-05,Beauty,11.42,32.0,South
3695,475,2025-07-05,Beauty,7.07,19.0,North
4004,536,2025-07-05,Grocery,17.74,43.0,South
4201,815,2025-07-05,Grocery,7.28,34.0,East
4326,472,2025-07-05,Electronics,72.77,18.0,West
4485,563,2025-07-05,Home,6.32,48.0,East
4581,233,2025-07-05,Home,11.81,43.0,West
4819,642,2025-07-05,Clothing,33.06,28.0,East
4981,1082,2025-07-05,Clothing,21.71,39.0,North
310,131,2025-07-06,Clothing,17.13,39.0,North
1176,407,2025-07-06,Sports,34.01,45.0,East
2613,218,2025-07-06,Home,45.53,32.0,North
2996,758,2025-07-06,Clothing,19.8,33.0,South
3036,1148,2025-07-06,Beauty,64.97,44.0,West
4305,803,2025-07-06,Grocery,6.45,24.0,Central
4376,701,2025-07-06,Grocery,9.29,24.0,East
178,194,2025-07-07,Grocery,10.67,59.0,West
607,388,2025-07-07,Grocery,9.14,29.0,South
664,243,2025-07-07,Grocery,23.13,31.0,West
1230,346,2025-07-07,Clothing,14.61,31.0,West
1669,640,2025-07-07,Grocery,12.2,41.0,East
1691,927,2025-07-07,Electronics,39.73,35.0,South
1922,644,2025-07-07,Beauty,26.79,31.0,West
2246,1000,2025-07-07,Sports,54.18,55.0,East
2506,139,2025-07-07,Home,14.61,44.0,North
3160,1048,2025-07-07,Clothing,5.6,32.0,North
3318,480,2025-07-07,Beauty,16.86,39.0,South
4319,1023,2025-07-07,Beauty,30.46,27.0,West
1027,94,2025-07-08,Grocery,7.33,59.0,North
1140,648,2025-07-08,Clothing,40.92,46.0,North
1473,540,2025-07-08,Sports,27.15,18.0,North
2873,982,2025-07-08,Clothing,46.91,45.0,North
3108,444,2025-07-08,Beauty,19.08,43.0,South
3127,999,2025-07-08,Clothing,33.12,30.0,West
3418,1051,2025-07-08,Beauty,42.53,46.0,South
3426,1176,2025-07-08,Electronics,65.28,30.0,South
3961,1137,2025-07-08,Grocery,7.05,18.0,Central
4343,562,2025-07-08,Beauty,22.09,24.0,East
4643,1144,2025-07-08,Beauty,6.12,45.0,West
344,619,2025-07-09,Electronics,34.07,47.0,Central
1088,1189,2025-07-09,Grocery,14.19,35.0,East
1867,134,2025-07-09,Electronics,47.19,29.0,South
1944,37,2025-07-09,Electronics,18.0,18.0,South
2087,880,2025-07-09,Home,14.3,22.0,West
2465,557,2025-07-09,Sports,18.15,35.0,Central
4238,130,2025-07-09,Home,27.06,27.0,East
4264,908,2025-07-09,Beauty,24.26,33.0,North
4442,427,2025-07-09,Sports,11.41,46.0,West
4548,1011,2025-07-09,Home,11.77,24.0,North
4595,741,2025-07-09,Electronics,25.85,36.0,North
172,109,2025-07-10,Home,9.38,24.0,South
534,342,2025-07-10,Clothing,22.17,43.0,West
1087,962,2025-07-10,Electronics,130.97,42.0,West
1132,805,2025-07-10,Home,52.37,34.0,South
1605,150,2025-07-10,Home,22.68,50.0,North
2029,631,2025-07-10,Home,32.92,30.0,West
2148,1124,2025-07-10,Beauty,7.56,57.0,West
2181,840,2025-07-10,Clothing,18.73,38.0,South
3594,683,2025-07-10,Electronics,120.21,40.0,North
3631,557,2025-07-10,Electronics,61.38,35.0,North
4001,381,2025-07-10,Beauty,25.94,37.0,East
95,1078,2025-07-11,Sports,14.78,43.0,Central
629,607,2025-07-11,Grocery,17.01,18.0,Central
1875,491,2025-07-11,Grocery,8.46,30.0,East
2709,877,2025-07-11,Clothing,9.83,18.0,South
3633,45,2025-07-11,Grocery,7.08,39.0,Central
3699,348,2025-07-11,Grocery,11.22,48.0,South
4404,1125,2025-07-11,Electronics,81.74,42.0,West
4494,315,2025-07-11,Electronics,67.42,29.0,Central
1124,293,2025-07-12,Clothing,42.77,51.0,North
1740,246,2025-07-12,Clothing,15.76,18.0,West
1962,1187,2025-07-12,Grocery,15.91,36.0,North
2233,1127,2025-07-12,Grocery,13.16,35.0,North
2480,162,2025-07-12,Sports,15.54,39.0,East
2964,81,2025-07-12,Home,37.94,40.0,West
3082,985,2025-07-12,Home,21.74,25.0,East
3101,439,2025-07-12,Grocery,8.3,50.0,North
3795,1071,2025-07-12,Electronics,46.11,18.0,South
4738,440,2025-07-12,Grocery,15.31,19.0,East
4786,432,2025-07-12,Home,15.34,33.0,East
1217,609,2025-07-13,Electronics,49.9,43.0,Central
1462,376,2025-07-13,Home,160.29,50.0,East
1778,196,2025-07-13,Electronics,32.4,50.0,South
1805,154,2025-07-13,Beauty,18.75,47.0,West
1877,280,2025-07-13,Grocery,19.51,21.0,West
1942,304,2025-07-13,Electronics,24.73,28.0,East
2209,282,2025-07-13,Grocery,3.86,52.0,South
2418,313,2025-07-13,Beauty,25.57,25.0,North
2672,1027,2025-07-13,Grocery,20.78,42.0,Central
3201,1106,2025-07-13,Grocery,7.52,50.0,Central
3205,360,2025-07-13,Clothing,9.61,25.0,East
3737,455,2025-07-13,Electronics,27.37,23.0,East
3792,213,2025-07-13,Beauty,14.78,43.0,Central
4429,926,2025-07-13,Home,18.43,20.0,South
686,962,2025-07-14,Grocery,11.55,42.0,East
803,619,2025-07-14,Beauty,15.01,47.0,East
2200,202,2025-07-14,Home,20.08,34.0,West
2289,1124,2025-07-14,Electronics,21.43,57.0,Central
2716,557,2025-07-14,Grocery,7.44,35.0,South
3153,237,2025-07-14,Electronics,21.67,28.0,South
3306,306,2025-07-14,Grocery,17.36,24.0,South
4329,58,2025-07-14,Grocery,8.04,47.0,Central
4417,566,2025-07-14,Clothing,8.39,18.0,Central
4530,675,2025-07-14,Clothing,18.01,32.0,North
4683,837,2025-07-14,Sports,40.82,22.0,Central
84,1000,2025-07-15,Grocery,5.98,55.0,Central
201,440,2025-07-15,Clothing,37.1,19.0,West
521,430,2025-07-15,Clothing,22.89,30.0,Central
1039,525,2025-07-15,Grocery,11.49,35.0,East
1629,466,2025-07-15,Grocery,11.84,26.0,South
2679,696,2025-07-15,Sports,19.65,54.0,South
3053,902,2025-07-15,Sports,13.13,27.0,North
3155,83,2025-07-15,Home,53.41,43.0,Central
3187,919,2025-07-15,Clothing,24.77,37.0,North
4149,1036,2025-07-15,Clothing,28.44,24.0,West
4427,309,2025-07-15,Grocery,9.91,23.0,North
4602,1139,2025-07-15,Grocery,25.36,33.0,Central
4618,718,2025-07-15,Grocery,23.65,51.0,West
51,912,2025-07-16,Grocery,4.75,28.0,North
638,357,2025-07-16,Home,45.78,39.0,Central
1580,721,2025-07-16,Sports,8.05,23.0,East
1644,714,2025-07-16,Clothing,30.18,32.0,West
1833,707,2025-07-16,Clothing,60.84,43.0,East
2719,696,2025-07-16,Beauty,26.89,54.0,South
2973,718,2025-07-16,Electronics,47.27,51.0,Central
3298,1090,2025-07-16,Clothing,9.76,32.0,South
3525,350,2025-07-16,Grocery,24.95,28.0,South
4194,47,2025-07-16,Clothing,9.13,38.0,Central
4287,858,2025-07-16,Beauty,23.87,37.0,East
4742,555,2025-07-16,Clothing,16.58,50.0,East
684,1151,2025-07-17,Electronics,59.34,40.0,Central
716,960,2025-07-17,Grocery,16.47,33.0,South
747,639,2025-07-17,Grocery,6.76,39.0,East
1952,730,2025-07-17,Sports,27.32,31.0,East
2052,363,2025-07-17,Grocery,6.45,44.0,North
2938,867,2025-07-17,Grocery,6.46,61.0,South
3740,1000,2025-07-17,Home,40.92,55.0,West
4605,254,2025-07-17,Grocery,11.93,30.0,Central
4913,31,2025-07-17,Beauty,12.73,36.0,West
704,206,2025-07-18,Beauty,14.99,32.0,West
2299,267,2025-07-18,Sports,18.42,30.0,South
2400,882,2025-07-18,Beauty,9.21,27.0,East
2448,776,2025-07-18,Clothing,12.47,35.0,West
2630,47,2025-07-18,Beauty,6.37,38.0,West
2840,1167,2025-07-18,Clothing,13.18,45.0,Central
4034,336,2025-07-18,Beauty,9.87,21.0,East
4223,991,2025-07-18,Clothing,10.63,43.0,Central
4389,405,2025-07-18,Grocery,7.22,35.0,South
4554,668,2025-07-18,Grocery,27.84,25.0,Central
272,28,2025-07-19,Beauty,29.51,18.0,Central
449,626,2025-07-19,Electronics,46.2,39.0,North
1859,629,2025-07-19,Grocery,7.87,39.0,West
1955,1166,2025-07-19,Home,8.99,24.0,Central
2015,778,2025-07-19,Grocery,7.29,49.0,South
2119,656,2025-07-19,Grocery,14.65,29.0,North
2634,676,2025-07-19,Electronics,79.15,36.0,East
2801,952,2025-07-19,Grocery,6.92,20.0,Central
4416,532,2025-07-19,Electronics,57.5,18.0,East
4630,423,2025-07-19,Home,19.68,35.0,East
4688,346,2025-07-19,Beauty,10.01,31.0,East
4697,91,2025-07-19,Electronics,23.07,49.0,North
807,654,2025-07-20,Home,16.48,33.0,South
1262,1110,2025-07-20,Grocery,13.46,40.0,Central
3266,771,2025-07-20,Sports,38.78,29.0,East
3291,485,2025-07-20,Home,33.02,48.0,West
1752,1066,2025-07-21,Clothing,20.02,28.0,North
2366,104,2025-07-21,Grocery,9.83,39.0,Central
2531,1099,2025-07-21,Grocery,23.12,33.0,North
2902,961,2025-07-21,Home,21.25,31.0,West
3029,270,2025-07-21,Sports,13.22,27.0,South
3047,874,2025-07-21,Home,71.13,27.0,West
3119,29,2025-07-21,Clothing,48.61,38.0,East
3753,1153,2025-07-21,Beauty,29.88,24.0,Central
4175,481,2025-07-21,Sports,110.38,20.0,South
4385,460,2025-07-21,Electronics,176.78,30.0,North
4684,83,2025-07-21,Clothing,24.78,43.0,West
252,593,2025-07-22,Grocery,22.15,26.0,Central
439,98,2025-07-22,Sports,17.67,56.0,Central
2155,846,2025-07-22,Beauty,26.71,33.0,West
2392,231,2025-07-22,Grocery,4.33,41.0,East
2663,180,2025-07-22,Home,34.39,46.0,East
2702,954,2025-07-22,Electronics,44.49,23.0,West
2933,195,2025-07-22,Grocery,6.7,23.0,East
2984,987,2025-07-22,Sports,76.13,37.0,West
3249,169,2025-07-22,Clothing,41.67,42.0,Central
3534,1188,2025-07-22,Sports,62.09,29.0,Central
3959,118,2025-07-22,Grocery,6.58,30.0,West
1576,383,2025-07-23,Home,27.52,33.0,North
2093,967,2025-07-23,Beauty,24.22,28.0,South
2405,461,2025-07-23,Electronics,11.83,37.0,Central
2779,467,2025-07-23,Grocery,28.23,18.0,East
3491,130,2025-07-23,Grocery,6.83,27.0,North
3922,738,2025-07-23,Home,23.19,31.0,East
4377,380,2025-07-23,Sports,45.44,49.0,South
4435,702,2025-07-23,Beauty,26.21,60.0,North
24,1113,2025-07-24,Home,50.28,28.0,Central
304,1076,2025-07-24,Clothing,18.37,35.0,East
800,531,2025-07-24,Clothing,8.42,54.0,Central
2332,1033,2025-07-24,Beauty,43.98,27.0,West
2760,515,2025-07-24,Electronics,22.22,41.0,East
3146,663,2025-07-24,Electronics,62.07,41.0,North
4075,390,2025-07-24,Home,13.46,31.0,East
4393,15,2025-07-24,Electronics,51.84,27.0,East
627,406,2025-07-25,Home,21.41,38.0,South
892,852,2025-07-25,Electronics,72.88,29.0,South
1412,674,2025-07-25,Beauty,14.5,27.0,North
2316,1,2025-07-25,Grocery,4.63,49.0,South
2567,961,2025-07-25,Grocery,20.12,31.0,East
2643,244,2025-07-25,Clothing,22.09,43.0,South
4310,723,2025-07-25,Home,11.05,32.0,South
4441,392,2025-07-25,Electronics,48.57,18.0,South
729,586,2025-07-26,Sports,18.99,26.0,West
730,790,2025-07-26,Clothing,22.95,21.0,Central
1051,610,2025-07-26,Clothing,8.66,49.0,North
1555,550,2025-07-26,Grocery,14.69,48.0,West
1999,337,2025-07-26,Beauty,7.04,31.0,Central
2268,874,2025-07-26,Home,55.14,27.0,North
2598,868,2025-07-26,Home,20.26,47.0,East
3045,227,2025-07-26,Sports,34.96,42.0,Central
3300,964,2025-07-26,Clothing,17.16,43.0,West
4514,1092,2025-07-26,Beauty,17.45,40.0,West
722,1118,2025-07-27,Grocery,67.98,26.0,South
1505,717,2025-07-27,Beauty,28.31,27.0,Central
2002,75,2025-07-27,Sports,30.21,18.0,South
2666,644,2025-07-27,Electronics,25.31,31.0,East
3007,719,2025-07-27,Electronics,103.09,29.0,East
3924,501,2025-07-27,Clothing,12.02,25.0,Central
4044,131,2025-07-27,Home,18.62,39.0,Central
4085,603,2025-07-27,Grocery,31.36,37.0,West
4656,238,2025-07-27,Beauty,21.39,27.0,North
202,1091,2025-07-28,Grocery,4.48,36.0,West
707,10,2025-07-28,Sports,32.31,42.0,Central
855,346,2025-07-28,Grocery,16.6,31.0,Central
1813,809,2025-07-28,Clothing,15.17,49.0,Central
2752,97,2025-07-28,Clothing,35.63,27.0,North
3383,1154,2025-07-28,Grocery,11.92,28.0,South
4014,588,2025-07-28,Clothing,25.8,26.0,Central
4650,316,2025-07-28,Electronics,81.73,43.0,West
4952,61,2025-07-28,Sports,17.32,42.0,West
448,1147,2025-07-29,Clothing,33.63,39.0,North
734,930,2025-07-29,Beauty,25.44,28.0,Central
773,6,2025-07-29,Grocery,2.93,24.0,East
1134,916,2025-07-29,Clothing,63.3,45.0,Central
1948,1101,2025-07-29,Home,6.6,29.0,East
2435,541,2025-07-29,Grocery,11.36,23.0,West
3313,1116,2025-07-29,Grocery,13.09,22.0,North
3459,1010,2025-07-29,Home,43.01,32.0,East
3591,134,2025-07-29,Electronics,15.41,29.0,North
4049,403,2025-07-29,Sports,13.77,21.0,East
4460,785,2025-07-29,Sports,14.13,38.0,South
4951,397,2025-07-29,Grocery,6.16,23.0,West
315,293,2025-07-30,Clothing,41.57,51.0,West
817,52,2025-07-30,Clothing,9.72,22.0,West
3017,639,2025-07-30,Beauty,10.28,39.0,West
4325,1166,2025-07-30,Electronics,32.81,24.0,East
4332,325,2025-07-30,Grocery,32.34,26.0,West
4355,580,2025-07-30,Home,11.27,29.0,Central
4614,627,2025-07-30,Grocery,6.5,33.0,South
4840,1118,2025-07-30,Sports,23.6,26.0,North
196,106,2025-07-31,Sports,18.69,52.0,Central
511,1194,2025-07-31,Grocery,7.95,21.0,East
1291,281,2025-07-31,Home,23.21,48.0,Central
1654,715,2025-07-31,Electronics,20.71,29.0,East
3152,271,2025-07-31,Electronics,35.42,44.0,West
3745,290,2025-07-31,Electronics,67.81,40.0,East
4313,418,2025-07-31,Clothing,24.48,45.0,Central
4619,760,2025-07-31,Electronics,90.52,31.0,East
437,681,2025-08-01,Beauty,3.92,18.0,South
2525,75,2025-08-01,Grocery,13.94,18.0,West
2833,361,2025-08-01,Grocery,10.64,28.0,North
2877,798,2025-08-01,Home,10.2,33.0,West
3247,922,2025-08-01,Grocery,8.16,24.0,Central
3336,274,2025-08-01,Home,15.6,44.0,South
3554,856,2025-08-01,Home,19.47,32.0,Central
4517,422,2025-08-01,Beauty,18.74,25.0,West
180,602,2025-08-02,Electronics,30.12,47.0,West
795,518,2025-08-02,Beauty,13.34,37.0,North
1848,651,2025-08-02,Clothing,35.06,47.0,East
2249,187,2025-08-02,Beauty,54.87,29.0,East
3143,542,2025-08-02,Clothing,35.05,44.0,North
3592,355,2025-08-02,Grocery,35.5,42.0,West
4189,51,2025-08-02,Beauty,25.0,49.0,West
4463,707,2025-08-02,Clothing,15.8,43.0,West
4652,1184,2025-08-02,Beauty,17.23,35.0,North
4675,999,2025-08-02,Clothing,21.35,30.0,Central
756,526,2025-08-03,Home,39.59,29.0,East
951,113,2025-08-03,Clothing,18.8,28.0,South
2166,1109,2025-08-03,Clothing,17.72,40.0,North
